Marital_status,Application_mode,Application_order,Daytime_evening_attendance,Previous_qualification_grade,Mothers_qualification,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Age_at_enrollment,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_evaluations,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_1st_sem_without_evaluations,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_evaluations,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Curricular_units_2nd_sem_without_evaluations,Status
1,43,1,1,139.0,3,120.8,0,0,1,0,0,19,6,0,0,0.0,0,6,0,0,0.0,0,0
1,17,1,1,136.0,39,128.7,1,0,1,0,0,20,6,8,6,11.666666666666666,0,6,10,6,11.0,0,0
1,39,1,1,133.1,34,118.0,0,0,1,0,0,47,6,12,0,0.0,0,5,10,0,0.0,0,0
1,43,1,1,120.0,1,120.0,0,1,1,0,0,21,5,9,5,13.2,2,5,7,2,12.5,2,1
2,39,1,1,130.0,37,160.0,0,0,1,1,0,31,6,11,2,12.0,1,6,12,1,10.0,1,0
2,39,1,1,110.0,37,150.0,1,0,1,1,0,46,5,6,0,0.0,0,5,5,0,0.0,0,0
1,1,3,1,133.0,3,121.8,1,0,1,1,0,18,5,9,4,12.0,0,5,10,2,11.0,0,1
1,17,3,1,138.0,3,125.4,1,0,1,1,0,19,5,10,3,13.333333333333334,0,5,9,4,10.75,0,0
1,51,1,1,131.0,1,126.6,1,0,1,1,0,23,7,11,5,12.414285714285713,0,7,13,2,13.5,0,1
1,44,1,1,150.0,3,150.0,0,0,0,1,0,22,5,5,0,0.0,0,5,5,0,0.0,0,0
1,1,1,1,125.0,38,114.5,1,0,1,1,0,19,5,5,5,13.8,0,5,7,5,12.4,0,1
1,1,1,1,108.0,3,107.0,0,1,0,0,0,19,5,14,0,0.0,0,5,5,0,0.0,0,0
1,17,1,1,116.0,3,115.7,0,0,0,1,0,22,5,10,4,11.5,0,5,11,4,14.0,0,1
1,39,1,1,133.1,3,120.0,0,1,0,1,0,29,5,11,0,0.0,4,5,6,0,0.0,1,0
1,1,3,1,147.0,37,134.8,1,0,1,0,0,18,7,7,6,14.016666666666666,0,7,7,6,14.016666666666666,0,1
1,1,1,1,143.0,38,133.6,1,0,1,0,0,18,6,9,5,11.4,0,6,8,5,10.8,0,1
1,1,1,1,115.0,37,129.0,1,1,0,0,1,23,0,0,0,0.0,0,0,0,0,0.0,0,0
2,39,1,0,160.0,1,128.4,0,0,1,0,0,34,5,12,5,10.4,0,5,11,5,12.0,0,1
1,17,1,1,118.0,19,122.2,0,0,1,0,0,19,5,11,3,10.666666666666666,0,5,9,4,10.25,0,1
1,1,1,1,122.0,1,113.3,1,0,1,0,0,18,5,9,4,14.25,0,5,8,5,12.714285714285714,0,1
1,17,6,1,143.0,1,129.9,0,0,1,0,1,20,7,7,7,13.914285714285713,0,8,8,8,14.10625,0,1
1,1,6,1,133.0,3,126.2,1,0,1,0,0,19,7,9,7,13.761111111111113,0,8,11,7,12.82375,0,1
1,5,2,1,122.0,19,112.6,1,0,1,0,0,22,6,10,5,12.6,0,6,9,4,11.25,0,1
1,1,1,1,164.0,19,149.0,1,0,1,0,1,23,6,7,6,13.857142857142858,0,6,6,6,14.166666666666666,0,1
2,39,1,1,133.1,1,120.0,0,0,1,1,1,34,8,8,7,13.842857142857143,0,8,8,7,13.842857142857143,0,1
1,17,4,1,127.0,19,120.4,1,1,0,1,0,18,5,12,0,0.0,0,5,8,0,0.0,0,1
1,1,3,1,140.0,1,128.1,1,0,1,1,0,21,6,6,5,11.8,0,6,9,0,0.0,0,0
1,1,1,1,127.0,1,141.7,1,0,1,1,0,22,6,6,6,12.666666666666666,0,6,6,6,13.833333333333334,0,0
1,39,1,1,133.1,37,130.0,0,0,1,1,0,28,6,6,0,0.0,0,6,6,0,0.0,0,0
1,5,4,1,115.0,19,113.3,1,0,1,1,0,23,5,7,0,0.0,0,5,5,0,0.0,0,0
1,1,1,1,108.0,34,105.9,0,0,1,1,0,20,6,11,4,10.75,0,6,13,2,10.0,0,0
1,18,2,1,136.0,1,122.7,1,0,1,1,0,18,5,7,5,12.6,0,5,9,3,13.25,0,0
1,39,2,1,133.1,19,120.0,1,1,0,1,0,28,5,5,0,0.0,0,5,5,0,0.0,0,0
1,44,1,1,120.0,1,119.8,0,0,1,1,0,21,7,7,2,12.0,0,9,10,7,12.142857142857142,0,0
1,39,1,1,133.1,38,122.9,0,1,0,1,0,25,6,7,3,14.0,0,6,9,2,14.5,0,0
1,44,1,1,160.0,1,160.0,1,0,0,1,0,19,6,6,6,14.0,0,6,11,6,13.5,0,0
1,1,4,1,128.0,1,125.2,1,0,1,1,1,18,7,7,7,14.682857142857143,0,8,9,8,15.055555555555555,0,1
1,39,1,1,130.0,1,143.4,0,0,1,1,0,29,3,3,0,0.0,3,5,0,0,0.0,0,0
1,39,1,1,133.1,37,96.7,0,0,1,1,1,29,5,6,0,0.0,0,5,7,0,0.0,0,0
1,18,1,1,137.0,19,126.9,0,0,1,1,0,20,6,7,6,13.857142857142858,0,6,7,5,12.8,0,1
1,1,1,1,163.0,19,143.1,0,0,1,1,0,18,0,0,0,0.0,0,0,0,0,0.0,0,1
1,1,1,1,125.0,1,114.5,0,0,1,1,0,20,6,8,6,13.142857142857142,0,6,7,6,12.5,0,1
2,39,1,1,120.0,34,140.0,1,0,1,1,0,33,5,14,1,18.0,0,5,9,2,13.0,0,0
1,42,1,0,150.0,19,113.7,0,0,1,1,0,30,15,15,13,11.461538461538462,0,11,15,10,11.583333333333334,1,1
1,1,1,1,135.0,1,131.5,0,0,1,1,1,21,7,14,5,11.2,0,8,11,6,11.583333333333334,0,1
1,1,1,1,148.0,1,143.5,0,1,1,1,0,18,6,6,5,15.0,0,6,8,4,14.5,0,1
1,1,1,1,138.0,38,126.8,0,0,1,1,1,19,7,9,7,14.244444444444444,0,8,12,8,12.233333333333333,0,1
1,17,1,1,119.0,38,115.2,0,0,1,1,1,21,6,8,4,11.5,0,6,7,5,11.0,0,0
1,39,2,1,130.0,19,100.0,0,0,1,1,1,25,7,7,2,10.0,0,7,7,0,0.0,0,0
1,1,2,1,135.0,19,121.4,0,0,1,1,0,19,5,7,3,12.333333333333334,0,5,5,5,11.6,0,1
1,44,1,1,120.0,19,120.0,1,0,1,1,0,23,7,8,5,12.2,0,9,10,7,12.142857142857142,1,0
1,17,2,1,126.0,38,129.9,1,0,1,1,1,19,6,6,6,13.666666666666666,0,6,7,5,13.2,0,1
1,1,1,1,149.0,3,151.1,1,0,1,1,0,19,0,0,0,0.0,0,0,0,0,0.0,0,1
1,39,1,1,110.0,19,120.0,0,1,0,1,0,31,6,15,1,11.0,0,6,10,0,0.0,0,0
1,39,1,1,133.1,37,130.0,0,1,0,1,0,32,6,8,3,13.0,0,10,14,6,11.428571428571429,0,0
1,16,2,1,127.0,2,119.0,1,0,1,0,1,19,8,12,7,12.599999999999998,0,8,12,7,12.599999999999998,0,1
1,42,1,1,120.0,34,122.0,1,0,1,0,0,34,10,11,10,12.2,0,10,12,9,12.333333333333334,0,1
1,16,6,1,136.0,38,129.7,1,0,1,0,0,21,6,6,6,13.166666666666666,0,6,6,6,13.0,0,1
1,43,2,1,110.0,37,112.5,1,0,1,0,1,53,7,16,6,11.0,0,7,9,7,11.0,0,1
1,1,1,1,136.0,19,136.0,0,0,1,0,1,19,7,7,7,14.014285714285714,0,8,8,8,15.35,0,1
1,1,3,1,145.0,38,133.1,0,0,1,0,1,20,6,9,4,13.0,0,6,13,4,11.25,0,1
1,1,2,1,159.0,1,151.3,1,0,1,0,0,18,6,6,6,14.0,0,6,6,6,14.666666666666666,0,1
1,39,1,1,147.0,37,133.3,0,0,0,0,0,32,0,0,0,0.0,0,0,0,0,0.0,0,0
1,43,1,1,150.0,37,130.8,1,0,1,0,1,21,8,8,7,14.428571428571429,0,8,8,7,14.428571428571429,0,1
1,7,1,0,140.0,37,140.0,0,0,0,0,0,26,5,9,0,0.0,0,5,10,0,0.0,0,0
1,42,1,1,150.0,1,150.0,1,0,1,0,0,26,18,45,18,11.833333333333334,10,13,27,13,12.461538461538462,5,1
2,44,1,0,130.0,1,130.0,0,0,0,0,0,21,5,12,3,11.333333333333334,0,5,10,1,13.0,0,0
1,17,1,1,120.0,37,125.3,0,0,1,0,0,18,6,9,6,12.5,0,6,9,6,13.0,0,1
1,43,1,1,130.0,19,124.0,1,0,1,0,1,21,12,12,12,13.333333333333334,0,12,12,11,12.545454545454543,0,1
1,1,1,1,112.0,38,113.8,1,0,1,0,0,21,6,10,6,10.833333333333334,0,6,10,4,11.0,0,1
1,17,1,1,128.0,19,124.4,0,0,1,0,1,19,6,6,6,13.0,0,6,6,6,14.0,0,1
1,17,1,1,114.0,19,107.7,0,0,1,0,0,19,5,7,2,10.0,0,5,11,2,14.0,0,0
1,43,2,1,118.0,38,110.0,0,0,1,0,1,19,6,8,6,11.428571428571429,0,6,11,5,11.2,0,1
1,7,1,1,130.0,37,130.0,1,0,1,0,0,27,8,8,8,12.8875,0,8,8,8,12.8875,0,1
1,1,2,1,145.0,37,138.8,1,0,1,0,1,18,7,7,6,12.95,0,7,7,6,12.95,0,1
1,1,2,1,121.0,19,126.3,1,0,1,0,0,20,5,12,1,10.0,2,5,5,0,0.0,0,0
1,1,3,1,114.0,1,114.5,1,0,1,0,1,19,7,7,7,13.094285714285714,0,8,8,8,12.55,0,1
1,1,4,1,127.0,1,116.5,1,0,1,0,0,20,6,7,0,0.0,0,6,6,0,0.0,0,0
1,17,2,1,145.0,19,128.6,1,0,1,0,1,19,6,12,5,11.714285714285714,0,6,11,6,11.0,0,1
1,17,5,1,130.0,19,130.0,1,0,1,0,0,20,6,8,4,11.25,0,6,15,3,10.0,0,1
1,1,1,1,150.0,38,134.6,0,0,1,0,0,20,0,0,0,0.0,0,0,0,0,0.0,0,0
1,1,1,1,145.0,37,146.8,0,0,1,0,0,18,6,6,6,13.166666666666666,0,6,6,6,13.333333333333334,0,1
1,1,1,1,128.0,19,135.7,1,0,1,0,0,20,5,7,4,12.75,0,5,5,5,13.4,0,1
2,39,1,0,140.0,37,120.0,0,0,0,0,0,38,5,6,5,10.6,0,5,9,2,11.0,0,0
4,39,1,0,130.0,37,138.0,0,0,1,0,0,42,6,8,5,11.2,0,6,6,6,12.0,0,1
1,39,1,1,140.0,37,135.5,0,0,1,0,0,32,7,0,0,0.0,0,8,0,0,0.0,0,0
1,15,1,1,120.0,19,120.0,1,0,1,0,0,22,6,6,6,13.0,0,6,6,6,13.666666666666666,0,1
2,39,1,0,147.0,34,111.7,1,0,1,0,0,28,5,10,0,0.0,0,5,5,0,0.0,0,0
2,39,1,0,133.1,37,100.0,1,0,1,0,0,37,6,0,0,0.0,0,6,0,0,0.0,0,0
2,44,1,1,160.0,37,160.0,0,0,1,0,0,43,6,8,6,14.166666666666666,0,6,9,6,15.0,0,1
6,39,1,0,133.1,37,114.8,0,0,1,0,1,41,6,10,5,12.833333333333334,0,6,6,6,12.333333333333334,0,1
4,39,1,0,140.0,37,131.0,0,0,1,0,1,29,6,11,4,11.75,0,6,9,5,10.4,0,1
1,39,1,0,133.1,37,97.0,0,0,1,0,1,35,6,8,6,10.833333333333334,0,6,7,6,11.5,0,1
1,17,6,1,131.0,1,131.7,1,0,1,0,0,18,6,8,4,11.75,0,6,8,4,12.25,0,0
1,39,1,1,133.1,37,120.0,0,0,0,0,1,39,7,14,3,11.5,0,7,9,2,10.5,0,0
4,39,1,0,120.0,37,110.0,0,0,1,0,0,37,5,14,2,10.0,0,5,7,3,11.333333333333334,0,1
1,39,1,1,130.0,37,133.0,1,0,1,0,1,26,7,7,6,13.7,0,7,7,6,13.7,0,1
1,7,1,1,140.0,19,140.0,1,0,1,0,0,32,5,8,1,14.0,2,5,12,0,0.0,4,0
2,39,1,0,133.1,37,100.0,0,1,1,0,0,37,8,12,7,11.375,0,7,10,6,12.166666666666666,0,1
1,39,1,1,140.0,37,129.3,1,1,1,0,0,28,6,17,0,0.0,0,6,6,0,0.0,0,1
1,1,1,1,133.1,19,137.0,1,0,1,0,0,19,6,10,0,0.0,4,6,0,0,0.0,0,0
1,1,5,1,125.0,37,122.2,1,0,1,0,0,18,5,9,1,11.0,0,5,9,2,12.5,0,1
1,1,1,1,115.0,19,108.0,0,0,1,0,1,19,7,10,6,13.0,0,7,7,7,13.285714285714286,0,1
2,7,1,1,110.0,37,110.0,0,0,1,0,0,32,11,15,8,13.6,0,8,10,8,15.11111111111111,0,1
2,39,1,1,140.0,37,127.7,1,0,1,0,0,31,5,8,3,11.0,0,5,9,2,11.5,0,0
1,39,1,1,100.0,3,121.3,1,0,1,0,0,34,8,11,7,11.705714285714285,0,8,11,7,11.705714285714285,0,1
1,1,3,1,145.0,1,140.1,1,0,1,0,0,20,12,12,12,13.25,0,11,14,11,14.333333333333334,0,1
1,39,1,1,133.1,38,114.8,0,0,1,0,0,28,7,15,1,10.75,0,7,10,1,10.0,0,0
1,44,1,0,150.0,37,150.0,0,0,1,0,0,31,6,8,6,12.0,0,7,8,7,13.428571428571429,0,1
1,1,1,1,145.0,19,131.7,1,0,1,0,0,18,6,7,6,12.666666666666666,0,6,8,4,12.25,0,1
4,39,1,0,133.1,37,110.0,0,0,0,0,0,31,6,8,5,11.4,0,6,9,3,11.0,0,0
1,1,3,1,110.0,19,105.5,1,0,1,0,0,19,6,6,6,13.0,0,6,8,5,12.4,0,1
1,1,1,1,128.0,37,127.3,1,0,1,0,1,19,6,8,6,14.0,0,6,8,6,12.285714285714286,0,1
2,39,1,1,133.1,37,130.0,1,0,1,0,0,31,6,11,0,0.0,0,5,10,0,0.0,0,1
1,7,1,1,130.0,1,130.0,0,0,1,0,0,34,6,0,0,0.0,0,6,0,0,0.0,0,0
1,16,1,1,137.0,37,122.7,1,0,1,0,1,18,7,7,7,15.285714285714286,0,8,8,8,16.075,0,1
1,17,2,1,123.0,37,113.9,1,0,1,0,0,18,6,6,6,13.166666666666666,0,6,6,6,12.666666666666666,0,1
1,1,1,1,156.0,3,151.1,0,1,1,1,0,19,5,7,5,13.6,0,5,11,5,12.833333333333334,5,1
1,17,2,1,133.1,3,125.8,1,0,0,1,1,22,4,8,0,0.0,0,4,8,0,0.0,0,0
2,43,1,1,100.0,34,128.2,0,0,1,1,0,32,10,12,10,11.4,0,9,9,4,11.5,0,1
1,39,1,1,140.0,37,135.1,0,0,1,1,0,61,5,0,0,0.0,0,5,0,0,0.0,0,0
1,39,1,0,130.0,37,120.2,1,0,1,1,0,30,5,7,5,11.0,0,5,5,5,11.6,0,1
2,39,1,0,133.1,37,132.8,0,1,0,1,0,45,5,9,0,0.0,0,5,11,0,0.0,0,0
1,44,1,1,140.0,1,140.0,0,0,1,1,0,20,6,7,6,13.571428571428571,0,6,6,6,12.666666666666666,0,1
1,18,5,1,137.0,19,129.3,0,0,1,0,0,19,7,0,0,0.0,0,8,0,0,0.0,0,0
1,42,1,1,120.0,3,108.2,1,0,1,1,0,26,10,14,4,11.25,0,11,11,4,12.0,0,0
1,17,4,1,125.0,1,125.4,1,0,1,1,0,19,5,6,3,13.333333333333334,0,5,5,1,11.0,0,0
1,17,1,1,130.0,19,140.2,0,0,1,1,1,19,6,6,6,12.0,0,6,7,6,11.666666666666666,0,1
1,1,3,1,115.0,38,116.1,1,0,1,1,0,19,6,6,6,12.5,0,6,7,5,13.0,0,1
1,1,1,1,150.0,1,137.8,1,0,1,1,1,19,5,6,5,13.2,0,5,6,5,12.666666666666666,0,1
1,1,3,1,134.0,14,128.4,1,0,0,1,0,19,5,5,0,0.0,0,4,4,0,0.0,0,0
1,39,1,1,120.0,34,106.0,1,0,0,1,0,28,5,7,3,11.666666666666666,0,5,8,2,11.5,1,0
1,43,1,1,141.0,37,130.2,0,0,1,1,0,24,15,16,15,13.466666666666669,1,14,14,14,13.642857142857142,0,1
1,1,1,1,133.0,3,126.0,0,0,1,1,0,18,5,7,3,13.666666666666666,0,5,5,5,13.2,0,1
1,1,2,1,149.0,38,141.0,0,0,1,1,0,18,5,9,2,11.666666666666666,0,5,9,2,12.5,2,1
1,1,1,1,121.0,1,113.0,1,0,1,1,1,18,6,7,6,11.666666666666666,0,6,12,5,10.2,0,1
1,44,1,1,120.0,4,120.0,0,0,1,1,0,21,6,9,5,13.4,0,6,9,5,12.4,0,1
2,39,1,0,148.0,19,130.9,0,0,0,1,0,28,5,5,0,0.0,0,5,6,0,0.0,0,0
1,39,1,1,133.1,37,120.0,0,0,1,1,0,58,6,9,0,0.0,0,6,6,0,0.0,0,0
2,39,1,0,135.0,34,134.1,1,0,0,1,0,49,5,5,0,0.0,0,5,5,0,0.0,0,0
1,39,1,1,150.0,1,120.0,0,0,1,1,0,24,5,6,3,10.666666666666666,0,5,9,2,10.5,0,1
1,43,1,1,130.0,34,114.8,0,0,1,1,0,25,5,5,4,13.75,0,5,5,4,14.75,0,1
4,42,1,1,133.1,37,123.0,1,0,1,1,0,33,5,5,1,10.0,0,5,5,0,0.0,0,0
2,39,2,1,133.1,37,118.0,0,0,0,1,0,33,5,11,0,0.0,0,5,5,0,0.0,0,0
2,43,1,1,110.0,37,100.0,0,0,1,1,0,40,2,4,1,16.0,0,4,5,4,15.5,0,1
2,39,1,0,170.0,37,151.1,0,0,1,1,0,48,5,9,5,12.285714285714286,0,5,8,5,11.125,0,1
1,17,3,1,120.0,1,116.9,1,1,0,1,0,18,5,10,3,12.0,0,5,8,3,10.333333333333334,0,1
1,39,1,1,133.1,38,106.0,1,0,1,1,0,24,7,7,6,12.666666666666666,1,7,7,6,12.666666666666666,1,1
2,1,1,1,139.0,19,127.1,0,0,1,1,1,23,5,6,5,11.8,0,5,7,4,13.25,1,1
1,39,1,0,133.1,19,155.5,1,1,0,1,0,39,5,6,5,10.6,0,5,7,5,14.666666666666666,0,0
1,18,1,1,133.1,1,101.0,0,0,1,1,0,21,11,16,9,11.9,0,9,14,8,12.25,0,1
1,42,1,1,120.0,35,128.2,1,0,1,1,0,34,6,8,4,11.25,0,5,8,2,10.5,0,0
2,39,1,0,100.0,19,113.0,0,0,1,1,1,41,5,9,4,11.0,0,5,6,5,11.4,0,1
1,1,1,1,134.0,1,122.8,0,0,1,1,0,18,6,6,6,12.0,0,6,6,6,12.5,0,1
2,39,1,0,130.0,38,145.6,0,0,1,1,0,34,5,10,4,11.75,0,5,10,4,10.833333333333334,0,1
1,1,1,1,128.0,1,116.5,0,0,1,1,0,19,5,8,2,10.0,0,5,8,1,16.0,0,0
1,1,1,1,154.0,19,142.0,0,0,1,1,0,19,8,8,7,13.714285714285714,0,8,8,7,13.714285714285714,0,1
1,7,1,1,150.0,1,150.0,0,0,1,1,0,28,6,14,6,14.875,0,6,12,6,15.8,0,1
1,17,1,1,134.0,1,133.3,1,0,1,1,0,18,6,7,5,10.8,1,6,6,0,0.0,0,0
1,1,1,1,127.0,2,115.8,1,0,1,1,0,19,6,11,3,12.0,0,6,12,2,10.0,0,0
1,17,2,1,133.1,19,100.0,1,1,0,1,0,19,6,10,5,12.5,0,6,19,2,13.5,0,0
1,17,1,1,130.0,1,128.6,1,0,1,0,0,18,7,7,7,14.728571428571428,0,8,11,8,16.327272727272728,0,1
1,1,1,1,135.0,3,137.1,1,0,1,0,0,18,6,8,6,12.0,0,6,8,5,14.8,0,1
1,1,1,1,143.0,1,149.0,1,0,1,0,0,18,6,8,6,11.428571428571429,0,6,7,6,11.0,0,0
1,44,2,1,150.0,3,147.0,1,0,1,0,0,19,6,6,6,14.166666666666666,0,6,6,6,13.5,0,1
2,7,1,1,150.0,37,150.0,0,0,1,0,0,31,6,12,5,12.5,0,6,10,5,14.6,0,1
1,39,1,0,130.0,37,103.5,0,0,1,0,1,33,6,6,6,14.166666666666666,0,6,6,6,14.333333333333334,0,1
1,1,3,1,113.0,3,107.8,1,0,1,0,1,20,7,10,5,14.46,0,7,8,6,13.55,0,1
1,44,1,1,130.0,19,130.0,1,0,1,0,0,22,6,12,5,12.8,0,6,19,2,11.5,0,1
1,17,1,1,115.0,1,109.4,1,0,1,0,0,19,6,8,6,12.666666666666666,0,6,8,5,13.4,0,1
1,1,3,1,146.0,34,143.6,1,0,1,0,0,18,6,6,6,12.5,0,6,6,6,13.0,0,0
1,17,3,1,132.0,38,124.3,0,0,1,0,0,18,6,0,0,0.0,0,6,0,0,0.0,0,0
1,1,5,1,116.0,19,119.5,1,0,0,0,0,18,6,0,0,0.0,0,6,0,0,0.0,0,0
1,1,1,1,163.0,3,175.6,1,0,1,0,0,18,0,0,0,0.0,0,0,0,0,0.0,0,1
1,17,2,1,122.0,19,116.1,1,0,1,0,1,19,5,8,5,11.2,0,5,5,3,11.0,0,1
1,17,2,1,136.0,1,126.6,1,0,1,0,0,18,6,6,6,16.5,0,6,7,6,17.428571428571427,0,0
1,17,1,1,142.0,3,130.8,1,0,1,0,0,18,5,9,3,13.666666666666666,1,5,5,5,12.0,0,1
1,17,6,1,139.0,37,133.5,1,0,1,0,1,18,8,8,7,15.228571428571428,0,8,8,7,15.228571428571428,0,1
1,53,1,1,140.0,37,136.9,1,0,1,0,0,21,9,10,9,12.77777777777778,0,9,9,9,13.22222222222222,0,1
1,1,1,1,165.0,19,142.3,0,0,1,0,1,18,8,8,7,14.428571428571429,0,8,8,7,14.428571428571429,0,1
1,17,3,1,122.0,1,114.3,1,0,1,0,0,18,6,8,6,13.875,0,6,7,6,13.714285714285714,0,1
1,1,2,1,135.0,19,122.9,1,0,1,0,0,18,7,10,7,13.128,0,8,13,6,13.193333333333332,0,1
1,17,1,1,128.0,19,117.2,1,0,1,0,0,20,7,9,6,11.605,0,8,10,7,12.4125,0,1
1,17,1,1,139.0,1,152.0,0,0,1,0,1,18,5,5,5,14.6,0,5,8,5,12.0,0,1
1,1,2,1,125.0,19,122.2,1,0,1,0,0,18,6,0,0,0.0,0,6,0,0,0.0,0,0
1,18,2,1,102.0,37,101.7,1,0,1,0,1,20,5,6,5,11.8,0,5,6,5,11.6,0,1
1,17,1,1,116.0,19,119.9,1,0,1,0,0,20,6,6,6,12.333333333333334,0,6,6,6,12.333333333333334,0,1
1,17,1,1,138.0,37,123.7,1,1,1,0,1,19,5,5,4,11.0,0,5,5,0,0.0,0,0
1,51,1,1,135.0,3,121.8,0,0,1,0,1,19,11,11,11,13.181818181818182,0,11,11,11,12.909090909090908,0,1
1,17,4,1,110.0,19,106.1,1,1,0,0,1,18,6,6,1,11.0,0,6,0,0,0.0,0,0
1,17,3,1,132.0,1,124.3,1,1,1,0,1,19,6,6,6,11.833333333333334,0,6,7,6,12.285714285714286,0,1
1,1,2,1,126.0,1,124.3,1,0,1,0,1,20,8,8,8,12.98125,0,8,8,8,12.98125,0,1
1,44,1,1,117.4,19,117.4,1,0,1,0,0,21,7,10,6,11.333333333333334,0,5,6,5,11.2,0,1
1,43,2,1,120.0,41,112.7,0,0,1,0,0,21,8,12,6,11.68,0,8,12,6,11.68,0,1
1,17,1,1,116.0,38,123.7,0,0,1,0,0,20,6,6,6,14.5,0,6,7,6,13.5,0,1
1,18,2,1,111.0,38,105.8,1,0,1,0,0,19,7,7,7,13.142857142857142,0,7,8,7,12.857142857142858,0,1
1,17,3,1,128.0,1,124.2,0,0,0,0,0,21,5,8,2,11.5,0,5,7,2,10.5,0,0
1,1,1,1,123.0,30,122.3,0,0,1,0,0,18,5,6,5,14.2,0,5,7,5,11.8,0,1
1,1,5,1,131.0,19,123.7,0,0,1,0,1,19,6,8,5,11.666666666666666,0,6,7,5,12.2,0,1
1,17,2,1,135.0,19,129.8,1,0,1,0,0,18,7,8,7,13.175,0,8,8,8,14.875,0,1
1,1,4,1,136.0,1,123.8,1,0,1,0,1,19,8,8,7,13.314285714285717,0,8,8,7,13.314285714285717,0,1
1,1,2,1,132.0,1,126.4,1,0,1,0,1,18,5,13,3,10.6,0,5,12,3,10.5,0,1
1,1,1,1,120.0,19,115.1,0,0,1,0,1,18,6,11,4,12.0,0,6,8,4,10.75,0,1
1,1,1,1,144.0,37,138.4,0,0,1,0,0,18,6,7,6,13.428571428571429,0,6,7,6,14.142857142857142,0,1
1,17,1,1,129.0,1,118.2,1,0,1,0,1,18,5,7,4,13.25,0,5,8,5,15.571428571428571,0,1
1,17,1,1,136.0,38,121.7,1,0,1,0,0,18,6,6,2,13.0,0,6,6,0,0.0,0,0
1,1,3,1,125.0,1,118.0,0,0,1,0,1,18,6,6,6,14.333333333333334,0,6,7,6,14.0,0,1
1,17,1,1,125.0,1,119.8,0,0,1,0,0,18,6,0,0,0.0,0,6,0,0,0.0,0,0
1,1,1,1,154.0,1,164.9,0,0,1,0,0,18,6,6,6,14.0,0,6,6,6,13.166666666666666,0,1
1,42,1,1,100.0,1,100.0,1,0,1,0,1,20,2,2,2,12.0,0,6,11,6,12.833333333333334,0,1
1,1,1,1,124.0,3,121.6,0,0,1,0,0,18,6,9,5,12.333333333333334,0,6,10,5,10.6,0,1
1,17,4,1,126.0,1,120.4,1,0,1,0,0,18,6,8,5,11.8,0,6,7,5,10.4,1,1
1,18,6,1,124.0,37,117.8,0,0,1,0,1,20,8,8,7,12.791428571428572,1,8,8,7,12.791428571428572,1,1
4,43,1,1,150.0,37,110.0,0,0,1,0,0,40,8,8,8,11.625,0,7,12,5,11.2,0,1
1,1,6,1,133.0,38,128.8,1,0,1,0,1,18,7,11,6,11.994444444444444,0,8,11,7,12.43142857142857,0,1
1,1,5,1,126.0,19,116.6,1,0,1,0,0,19,6,9,5,11.6,0,6,12,5,12.2,0,1
1,7,1,0,120.0,1,120.0,0,0,1,0,0,24,5,5,0,0.0,0,5,6,0,0.0,0,0
1,1,3,1,175.0,3,157.5,1,0,1,0,0,19,6,8,6,13.166666666666666,0,6,7,6,13.166666666666666,0,0
1,1,6,1,141.0,2,136.3,1,0,1,0,0,19,8,8,7,14.1,0,8,8,7,14.1,0,1
1,1,1,1,133.0,1,121.5,1,0,1,0,1,20,7,8,6,12.396666666666668,0,8,9,7,12.94285714285714,0,1
1,1,1,1,143.0,38,133.9,0,0,1,0,0,18,7,7,7,15.014285714285714,0,8,8,8,16.0875,0,1
1,1,1,1,141.0,1,136.8,1,0,1,0,1,18,0,0,0,0.0,0,0,0,0,0.0,0,1
1,17,2,1,134.0,19,133.5,1,0,1,0,0,19,7,8,7,14.05,0,8,8,8,15.1,0,1
1,17,3,1,138.0,3,130.0,1,0,1,0,0,18,7,8,7,14.85,0,8,8,8,15.2,0,0
1,44,1,1,140.0,3,140.0,1,0,1,0,0,19,6,10,6,13.0,0,6,19,5,13.0,0,1
1,1,2,1,142.0,37,132.7,1,0,1,0,1,19,7,8,7,14.7875,0,8,8,8,15.8625,0,1
1,1,1,1,118.0,19,117.8,0,0,1,0,1,19,7,7,7,13.7,0,8,9,7,14.671428571428574,0,1
1,1,2,1,131.0,1,126.1,1,0,1,0,1,19,7,7,7,12.495714285714286,0,8,9,7,12.242857142857144,0,0
1,1,1,1,130.0,1,120.0,0,0,1,0,0,19,7,7,6,14.566666666666668,0,7,7,6,14.566666666666668,0,1
1,39,1,1,133.1,1,100.0,1,1,0,0,0,25,5,5,5,11.2,0,5,5,4,11.25,0,0
1,1,1,1,130.0,19,116.8,0,0,1,0,0,20,8,8,7,12.685714285714283,0,8,8,7,12.685714285714283,0,1
1,53,1,1,130.0,1,128.3,0,1,0,0,0,23,9,12,7,13.571428571428571,0,9,14,4,13.25,0,0
1,1,1,1,133.1,19,117.0,0,0,1,0,0,20,6,0,0,0.0,0,6,0,0,0.0,0,0
1,39,1,0,130.0,37,131.5,0,0,1,0,0,27,6,8,5,11.0,0,6,7,6,11.166666666666666,0,1
